setup_date,breakout_date,ticker,company_name,setup_high,setup_close,breakout_open,breakout_high,breakout_close,entry_price,exit_price,success_binary,return_percentage,setup_mpi,setup_mpi_velocity,setup_mpi_trend,setup_ibs,setup_crt_velocity,setup_higher_hl,setup_valid_crt,setup_vw_range_percentile
2024-09-13,2024-09-16,9CI.SI,CapitaLandInvest,2.7703,2.7321,2.7416,2.7894,2.7799,2.7703,2.7799,1,0.003448,0.5,-0.1,Contracting,0.0,0.08,1,1,0.22
2024-09-18,2024-09-19,9CI.SI,CapitaLandInvest,2.8372,2.7894,2.8181,2.9136,2.9136,2.8372,2.9136,1,0.026936,0.6,0.0,Flat,0.2857,0.26,0,1,0.78
2024-09-23,2024-09-24,9CI.SI,CapitaLandInvest,2.8372,2.8085,2.8181,2.904,2.8658,2.8372,2.8658,1,0.010101,0.6,0.0,Flat,0.5,0.26,0,0,0.46
2024-09-25,2024-09-26,9CI.SI,CapitaLandInvest,2.8945,2.8276,2.8467,2.8945,2.8658,2.8945,2.8658,0,-0.009901,0.6,-0.1,Contracting,0.0,0.26,0,0,0.5
2024-09-26,2024-09-27,9CI.SI,CapitaLandInvest,2.8945,2.8658,2.8658,2.9518,2.9423,2.8945,2.9423,1,0.016502,0.6,0.0,Flat,0.5714,0.26,1,0,0.64
2024-10-01,2024-10-02,9CI.SI,CapitaLandInvest,3.0091,2.9423,2.9423,3.0378,3.0091,3.0091,3.0091,1,0.0,0.6,-0.1,Contracting,0.0,0.08,0,1,0.3
2024-10-16,2024-10-17,9CI.SI,CapitaLandInvest,2.8658,2.8372,2.8467,2.8945,2.8658,2.8658,2.8658,1,0.0,0.2,-0.1,Contracting,0.25,0.22,0,0,0.08
2024-10-22,2024-10-23,9CI.SI,CapitaLandInvest,2.8467,2.8276,2.8276,2.8563,2.799,2.8467,2.799,0,-0.016778,0.2,0.0,Flat,0.6,0.22,0,0,0.3
2024-10-30,2024-11-01,9CI.SI,CapitaLandInvest,2.713,2.6843,2.6366,2.7512,2.713,2.713,2.713,0,-0.0,0.1,0.0,Flat,0.25,0.22,0,0,0.34
2024-11-01,2024-11-04,9CI.SI,CapitaLandInvest,2.7512,2.713,2.7321,2.7608,2.7416,2.7512,2.7416,0,-0.003472,0.1,0.0,Flat,0.6667,0.22,0,0,0.92
2024-11-04,2024-11-05,9CI.SI,CapitaLandInvest,2.7608,2.7416,2.7321,2.799,2.7799,2.7608,2.7799,1,0.00692,0.2,0.1,Expanding,0.5,0.22,1,0,0.16
2024-11-11,2024-11-12,9CI.SI,CapitaLandInvest,2.7225,2.7034,2.7034,2.7321,2.6939,2.7225,2.6939,0,-0.010526,0.4,0.1,Expanding,0.6,0.22,0,0,0.38
2024-11-15,2024-11-18,9CI.SI,CapitaLandInvest,2.6652,2.6461,2.6461,2.7034,2.6652,2.6652,2.6652,0,-0.0,0.3,-0.1,Contracting,0.5,0.22,0,0,0.22
2024-11-18,2024-11-19,9CI.SI,CapitaLandInvest,2.7034,2.6652,2.6652,2.7034,2.6843,2.7034,2.6843,0,-0.007067,0.3,0.0,Flat,0.4286,0.44,1,1,0.66
2024-11-19,2024-11-20,9CI.SI,CapitaLandInvest,2.7034,2.6843,2.7034,2.7512,2.7034,2.7034,2.7034,0,-0.0,0.3,0.0,Flat,0.5,0.44,1,1,0.4
2024-11-22,2024-11-25,9CI.SI,CapitaLandInvest,2.6843,2.6652,2.6557,2.6939,2.6939,2.6843,2.6939,1,0.003559,0.4,0.0,Flat,0.5,0.44,0,1,0.34
2024-11-27,2024-11-28,9CI.SI,CapitaLandInvest,2.6079,2.5601,2.5506,2.6175,2.6175,2.6079,2.6175,1,0.003663,0.4,0.0,Flat,0.375,0.38,0,1,0.8
2024-11-28,2024-11-29,9CI.SI,CapitaLandInvest,2.6175,2.6175,2.5984,2.627,2.6079,2.6175,2.6079,0,-0.00365,0.5,0.1,Expanding,1.0,0.38,1,1,0.64
2024-12-04,2024-12-05,9CI.SI,CapitaLandInvest,2.6652,2.6461,2.6557,2.6652,2.6366,2.6652,2.6366,0,-0.010753,0.5,0.0,Flat,0.5,0.16,0,1,0.22
2024-12-19,2024-12-20,9CI.SI,CapitaLandInvest,2.4646,2.4455,2.4455,2.4646,2.436,2.4646,2.436,0,-0.011628,0.0,0.0,Flat,0.3333,0.18,0,0,0.76
2024-12-20,2024-12-23,9CI.SI,CapitaLandInvest,2.4646,2.436,2.4455,2.4933,2.4742,2.4646,2.4742,1,0.003876,0.0,0.0,Flat,0.0,0.18,1,0,0.64
2024-12-23,2024-12-24,9CI.SI,CapitaLandInvest,2.4933,2.4742,2.4837,2.5124,2.4837,2.4933,2.4837,0,-0.003831,0.1,0.1,Expanding,0.6667,0.18,1,0,0.5
2024-12-26,2024-12-27,9CI.SI,CapitaLandInvest,2.5028,2.4933,2.4933,2.5124,2.4933,2.5028,2.4933,0,-0.003817,0.3,0.1,Expanding,0.75,0.18,0,0,0.04
2024-12-27,2024-12-30,9CI.SI,CapitaLandInvest,2.5124,2.4933,2.5028,2.5315,2.5315,2.5124,2.5315,1,0.007605,0.3,0.0,Flat,0.0,0.18,1,0,0.04
2024-12-31,2025-01-02,9CI.SI,CapitaLandInvest,2.5315,2.5028,2.5124,2.5315,2.5315,2.5315,2.5315,1,0.0,0.4,0.0,Flat,0.0,0.32,0,1,0.16
2025-01-13,2025-01-14,9CI.SI,CapitaLandInvest,2.3595,2.3404,2.3404,2.3882,2.35,2.3595,2.35,0,-0.004049,0.3,0.0,Flat,0.5,0.08,0,1,0.74
2025-01-14,2025-01-15,9CI.SI,CapitaLandInvest,2.3882,2.35,2.3691,2.3977,2.3882,2.3882,2.3882,1,0.0,0.3,0.0,Flat,0.2,0.08,1,1,0.7
2025-01-20,2025-01-21,9CI.SI,CapitaLandInvest,2.3786,2.3691,2.3786,2.3977,2.3786,2.3786,2.3786,0,-0.0,0.3,0.1,Expanding,0.6667,0.08,0,0,0.38
2025-01-21,2025-01-22,9CI.SI,CapitaLandInvest,2.3977,2.3786,2.3882,2.4073,2.3404,2.3977,2.3404,0,-0.023904,0.4,0.1,Expanding,0.3333,0.08,1,0,0.38
2025-01-27,2025-01-28,9CI.SI,CapitaLandInvest,2.3404,2.3309,2.3404,2.3691,2.3404,2.3404,2.3404,0,-0.0,0.4,0.0,Flat,0.75,0.12,0,1,0.54
2025-01-28,2025-01-31,9CI.SI,CapitaLandInvest,2.3691,2.3404,2.3691,2.3786,2.35,2.3691,2.35,0,-0.008065,0.4,0.0,Flat,0.0,0.12,1,1,0.24
2025-02-03,2025-02-04,9CI.SI,CapitaLandInvest,2.3309,2.3118,2.3309,2.3786,2.35,2.3309,2.35,1,0.008197,0.4,0.0,Flat,0.5,0.12,0,0,0.52
2025-02-05,2025-02-06,9CI.SI,CapitaLandInvest,2.3595,2.3404,2.3404,2.3786,2.3595,2.3595,2.3595,0,-0.0,0.4,-0.1,Contracting,0.6,0.12,0,0,0.42
2025-02-06,2025-02-07,9CI.SI,CapitaLandInvest,2.3786,2.3595,2.3595,2.3977,2.3977,2.3786,2.3977,1,0.008032,0.4,0.0,Flat,0.6,0.12,1,0,0.68
2025-02-12,2025-02-13,9CI.SI,CapitaLandInvest,2.3691,2.3595,2.3595,2.4073,2.3977,2.3691,2.3977,1,0.012097,0.6,0.0,Flat,0.8,0.12,0,0,0.52
2025-02-13,2025-02-14,9CI.SI,CapitaLandInvest,2.4073,2.3977,2.4073,2.436,2.3977,2.4073,2.3977,0,-0.003968,0.6,0.0,Flat,0.8333,0.12,1,0,0.9
2025-02-14,2025-02-17,9CI.SI,CapitaLandInvest,2.436,2.3977,2.4169,2.436,2.4264,2.436,2.4264,0,-0.003922,0.5,-0.1,Contracting,0.2,0.12,1,0,0.74
2025-02-21,2025-02-24,9CI.SI,CapitaLandInvest,2.35,2.3404,2.3213,2.4169,2.3977,2.35,2.3977,1,0.020325,0.4,0.0,Flat,0.6667,0.12,0,0,0.38
2025-02-28,2025-03-03,9CI.SI,CapitaLandInvest,2.4933,2.4455,2.4551,2.5124,2.5124,2.4933,2.5124,1,0.007663,0.5,0.0,Flat,0.4444,0.6,0,1,0.98
2025-03-04,2025-03-05,9CI.SI,CapitaLandInvest,2.4933,2.4742,2.4646,2.5028,2.4933,2.4933,2.4933,0,-0.0,0.5,0.0,Flat,0.5,0.6,0,0,0.18
2025-03-11,2025-03-12,9CI.SI,CapitaLandInvest,2.4455,2.436,2.4264,2.4837,2.4646,2.4455,2.4646,1,0.007812,0.3,-0.1,Contracting,0.75,0.6,0,0,0.46
2025-03-12,2025-03-13,9CI.SI,CapitaLandInvest,2.4837,2.4646,2.4646,2.5124,2.4933,2.4837,2.4933,1,0.003846,0.4,0.1,Expanding,0.6667,0.6,1,0,0.46
2025-03-14,2025-03-17,9CI.SI,CapitaLandInvest,2.5124,2.5028,2.5124,2.5315,2.5124,2.5124,2.5124,0,-0.0,0.5,0.1,Expanding,0.6667,0.6,0,0,0.04
2025-03-19,2025-03-20,9CI.SI,CapitaLandInvest,2.5506,2.5124,2.5315,2.5506,2.541,2.5506,2.541,0,-0.003745,0.5,-0.1,Contracting,0.0,0.06,0,1,0.1
2025-03-24,2025-03-25,9CI.SI,CapitaLandInvest,2.5984,2.5792,2.5984,2.6461,2.5984,2.5984,2.5984,0,-0.0,0.7,0.1,Expanding,0.6,0.28,1,1,0.5
2025-04-07,2025-04-08,9CI.SI,CapitaLandInvest,2.4073,2.3213,2.3691,2.4169,2.3691,2.4073,2.3691,0,-0.015873,0.5,0.0,Flat,0.4,0.04,0,1,1.0
2025-04-15,2025-04-16,9CI.SI,CapitaLandInvest,2.3977,2.3786,2.3786,2.4264,2.4264,2.3977,2.4264,1,0.011952,0.4,0.1,Expanding,0.5,0.04,0,0,0.3
2025-04-17,2025-04-21,9CI.SI,CapitaLandInvest,2.4933,2.4742,2.4742,2.5124,2.4837,2.4933,2.4837,0,-0.003831,0.5,0.0,Flat,0.75,0.04,1,0,0.72
2025-04-21,2025-04-22,9CI.SI,CapitaLandInvest,2.5124,2.4837,2.4646,2.5219,2.5124,2.5124,2.5124,0,-0.0,0.6,0.1,Expanding,0.5,0.04,1,0,0.28
2025-04-25,2025-04-28,9CI.SI,CapitaLandInvest,2.5073,2.4886,2.4979,2.5073,2.5073,2.5073,2.5073,1,0.0,0.7,0.0,Flat,0.6,0.04,0,0,0.28
2025-04-28,2025-04-29,9CI.SI,CapitaLandInvest,2.5073,2.5073,2.5073,2.5166,2.4979,2.5073,2.4979,0,-0.003718,0.8,0.1,Expanding,1.0,0.2,1,1,0.48
2025-04-29,2025-04-30,9CI.SI,CapitaLandInvest,2.5166,2.4979,2.4979,2.5632,2.5632,2.5166,2.5632,1,0.018518,0.8,0.0,Flat,0.5,0.2,1,1,0.46
2025-05-05,2025-05-06,9CI.SI,CapitaLandInvest,2.58,2.57,2.57,2.61,2.55,2.58,2.55,0,-0.011628,0.7,0.0,Flat,0.8,0.2,0,0,0.08
2025-05-29,2025-05-30,9CI.SI,CapitaLandInvest,2.54,2.52,2.51,2.55,2.52,2.54,2.52,0,-0.007874,0.4,-0.1,Contracting,0.5,0.04,0,1,0.7
2025-06-02,2025-06-03,9CI.SI,CapitaLandInvest,2.52,2.5,2.5,2.54,2.51,2.52,2.51,0,-0.003968,0.3,0.0,Flat,0.5,0.04,0,0,0.72
2025-06-04,2025-06-05,9CI.SI,CapitaLandInvest,2.54,2.53,2.53,2.56,2.54,2.54,2.54,0,0.0,0.4,0.0,Flat,0.6667,0.04,0,0,0.1
2025-06-05,2025-06-06,9CI.SI,CapitaLandInvest,2.56,2.54,2.54,2.57,2.56,2.56,2.56,0,0.0,0.5,0.1,Expanding,0.5,0.04,1,0,0.48
2025-06-09,2025-06-10,9CI.SI,CapitaLandInvest,2.57,2.55,2.55,2.59,2.59,2.57,2.59,1,0.007782,0.5,-0.1,Contracting,0.3333,0.04,0,0,0.08
2025-06-16,2025-06-17,9CI.SI,CapitaLandInvest,2.57,2.56,2.57,2.6,2.59,2.57,2.59,1,0.007782,0.6,0.0,Flat,0.6667,0.04,0,0,0.12
2025-06-17,2025-06-18,9CI.SI,CapitaLandInvest,2.6,2.59,2.57,2.61,2.59,2.6,2.59,0,-0.003846,0.6,0.0,Flat,0.75,0.04,1,0,0.4
2025-06-18,2025-06-19,9CI.SI,CapitaLandInvest,2.61,2.59,2.59,2.62,2.59,2.61,2.59,0,-0.007663,0.5,-0.1,Contracting,0.5,0.04,1,0,0.38
2025-06-23,2025-06-24,9CI.SI,CapitaLandInvest,2.55,2.53,2.55,2.56,2.54,2.55,2.54,0,-0.003922,0.3,0.0,Flat,0.5,0.04,0,0,0.88
2025-06-24,2025-06-25,9CI.SI,CapitaLandInvest,2.56,2.54,2.54,2.58,2.56,2.56,2.56,0,0.0,0.3,0.0,Flat,0.6,0.04,0,0,0.92
2025-06-25,2025-06-26,9CI.SI,CapitaLandInvest,2.58,2.56,2.57,2.6,2.59,2.58,2.59,1,0.003876,0.3,0.0,Flat,0.5,0.04,1,0,0.5
2025-06-26,2025-06-27,9CI.SI,CapitaLandInvest,2.6,2.59,2.6,2.65,2.63,2.6,2.63,1,0.011539,0.4,0.1,Expanding,0.6667,0.04,1,0,0.4
2025-06-30,2025-07-01,9CI.SI,CapitaLandInvest,2.65,2.65,2.65,2.67,2.65,2.65,2.65,0,0.0,0.6,0.1,Expanding,1.0,0.04,0,0,0.54
2025-07-01,2025-07-02,9CI.SI,CapitaLandInvest,2.67,2.65,2.65,2.72,2.69,2.67,2.69,1,0.007491,0.5,-0.1,Contracting,0.3333,0.04,1,0,0.28
2025-07-02,2025-07-03,9CI.SI,CapitaLandInvest,2.72,2.69,2.71,2.73,2.71,2.72,2.71,0,-0.003676,0.6,0.1,Expanding,0.5714,0.04,1,0,0.88
2025-07-04,2025-07-07,9CI.SI,CapitaLandInvest,2.72,2.71,2.72,2.73,2.69,2.72,2.69,0,-0.011029,0.7,0.0,Flat,0.8,0.04,0,0,0.76
2025-07-08,2025-07-09,9CI.SI,CapitaLandInvest,2.7,2.66,2.66,2.71,2.69,2.7,2.69,0,-0.003704,0.6,-0.1,Contracting,0.0,0.04,0,0,0.56
2025-07-09,2025-07-10,9CI.SI,CapitaLandInvest,2.71,2.69,2.7,2.72,2.7,2.71,2.7,0,-0.00369,0.6,0.0,Flat,0.6,0.04,0,0,0.42
2025-07-10,2025-07-11,9CI.SI,CapitaLandInvest,2.72,2.7,2.71,2.73,2.71,2.72,2.71,0,-0.003676,0.6,0.0,Flat,0.5,0.04,1,0,0.4
2025-07-11,2025-07-14,9CI.SI,CapitaLandInvest,2.73,2.71,2.71,2.74,2.73,2.73,2.73,0,0.0,0.6,0.0,Flat,0.3333,0.04,1,0,0.24
2025-07-14,2025-07-15,9CI.SI,CapitaLandInvest,2.74,2.73,2.74,2.75,2.74,2.74,2.74,0,0.0,0.6,0.0,Flat,0.6667,0.04,1,0,0.24
2025-07-15,2025-07-16,9CI.SI,CapitaLandInvest,2.75,2.74,2.75,2.77,2.74,2.75,2.74,0,-0.003636,0.7,0.1,Expanding,0.6667,0.04,1,0,0.16
2025-07-17,2025-07-18,9CI.SI,CapitaLandInvest,2.75,2.73,2.74,2.77,2.75,2.75,2.75,0,0.0,0.5,-0.1,Contracting,0.5,0.04,0,0,0.42
2025-07-18,2025-07-21,9CI.SI,CapitaLandInvest,2.77,2.75,2.77,2.78,2.77,2.77,2.77,0,0.0,0.6,0.1,Expanding,0.6,0.04,1,0,0.84
2025-07-22,2025-07-23,9CI.SI,CapitaLandInvest,2.82,2.79,2.8,2.83,2.82,2.82,2.82,0,0.0,0.8,0.1,Expanding,0.25,0.04,1,0,0.88
2025-07-23,2025-07-24,9CI.SI,CapitaLandInvest,2.83,2.82,2.82,2.84,2.8,2.83,2.8,0,-0.010601,0.8,0.0,Flat,0.75,0.04,1,0,0.68
2025-07-24,2025-07-25,9CI.SI,CapitaLandInvest,2.84,2.8,2.81,2.86,2.84,2.84,2.84,0,0.0,0.7,-0.1,Contracting,0.2,0.04,0,0,0.74
2025-07-28,2025-07-29,9CI.SI,CapitaLandInvest,2.86,2.83,2.84,2.87,2.84,2.86,2.84,0,-0.006993,0.6,-0.1,Contracting,0.25,0.04,0,0,0.3
2025-08-01,2025-08-04,9CI.SI,CapitaLandInvest,2.8,2.76,2.76,2.81,2.8,2.8,2.8,0,0.0,0.5,-0.1,Contracting,0.3333,0.04,0,0,0.78
2025-08-04,2025-08-05,9CI.SI,CapitaLandInvest,2.81,2.8,2.81,2.82,2.77,2.81,2.77,0,-0.014235,0.5,0.0,Flat,0.8333,0.04,1,1,0.82
2025-08-06,2025-08-07,9CI.SI,CapitaLandInvest,2.77,2.76,2.76,2.79,2.78,2.77,2.78,1,0.00361,0.3,-0.1,Contracting,0.75,0.04,0,1,0.58
2025-08-12,2025-08-13,9CI.SI,CapitaLandInvest,2.78,2.75,2.78,2.84,2.82,2.78,2.82,1,0.014388,0.2,-0.1,Contracting,0.0,0.04,0,0,0.1
2025-08-19,2025-08-20,9CI.SI,CapitaLandInvest,2.7,2.7,2.69,2.72,2.71,2.7,2.71,1,0.003704,0.3,0.1,Expanding,1.0,0.08,0,1,0.8
2025-08-21,2025-08-22,9CI.SI,CapitaLandInvest,2.71,2.7,2.7,2.72,2.71,2.71,2.71,0,0.0,0.3,-0.1,Contracting,0.75,0.08,0,1,0.48
2025-08-28,2025-08-29,9CI.SI,CapitaLandInvest,2.76,2.74,2.74,2.78,2.76,2.76,2.76,0,0.0,0.4,0.0,Flat,0.3333,0.92,0,1,0.04
2025-08-29,2025-09-01,9CI.SI,CapitaLandInvest,2.78,2.76,2.76,2.79,2.79,2.78,2.79,1,0.003597,0.5,0.1,Expanding,0.5,0.92,1,1,0.38
2025-09-04,2025-09-05,9CI.SI,CapitaLandInvest,2.77,2.75,2.76,2.78,2.77,2.77,2.77,0,0.0,0.5,0.0,Flat,0.3333,0.92,0,0,0.28
2025-09-05,2025-09-08,9CI.SI,CapitaLandInvest,2.78,2.77,2.78,2.81,2.79,2.78,2.79,1,0.003597,0.5,0.0,Flat,0.5,0.92,1,0,0.06
2025-09-08,2025-09-09,9CI.SI,CapitaLandInvest,2.81,2.79,2.8,2.82,2.79,2.81,2.79,0,-0.007117,0.5,0.0,Flat,0.5,0.68,1,1,0.74
2025-09-12,2025-09-15,9CI.SI,CapitaLandInvest,2.79,2.78,2.79,2.81,2.77,2.79,2.77,0,-0.007168,0.5,0.0,Flat,0.5,0.68,0,1,0.1
2024-01-04,2024-01-05,AWX.SI,AEM SGD,3.3663,3.3465,3.3663,3.3762,3.3267,3.3663,3.3267,0,-0.011765,0.5,0.0,Flat,0.3333,0.06,0,1,0.08
2024-01-22,2024-01-23,AWX.SI,AEM SGD,2.9307,2.8218,2.901,2.9505,2.8812,2.9307,2.8812,0,-0.016892,0.2,0.0,Flat,0.0833,0.98,0,0,0.86
2024-01-24,2024-01-25,AWX.SI,AEM SGD,2.8911,2.8713,2.8713,2.9208,2.8317,2.8911,2.8317,0,-0.020548,0.2,0.0,Flat,0.6667,0.98,0,0,0.38
2024-02-01,2024-02-02,AWX.SI,AEM SGD,2.6535,2.6139,2.6238,2.6634,2.5941,2.6535,2.5941,0,-0.022388,0.2,0.0,Flat,0.5,0.98,0,0,0.78
2024-02-05,2024-02-06,AWX.SI,AEM SGD,2.5842,2.5446,2.5347,2.6436,2.6238,2.5842,2.6238,1,0.015326,0.2,0.0,Flat,0.2,0.98,0,0,0.28
2024-02-06,2024-02-07,AWX.SI,AEM SGD,2.6436,2.6238,2.6238,2.6634,2.604,2.6436,2.604,0,-0.014981,0.2,0.0,Flat,0.8182,0.98,0,0,0.74
2024-02-09,2024-02-13,AWX.SI,AEM SGD,2.5842,2.5545,2.5545,2.7129,2.6733,2.5842,2.6733,1,0.034483,0.3,0.1,Expanding,0.4,0.98,0,0,0.06
2024-02-15,2024-02-16,AWX.SI,AEM SGD,2.703,2.6832,2.6832,2.7525,2.7327,2.703,2.7327,1,0.010989,0.4,0.1,Expanding,0.6667,0.98,0,0,0.6
2024-02-16,2024-02-19,AWX.SI,AEM SGD,2.7525,2.7327,2.7327,2.8119,2.7525,2.7525,2.7525,0,0.0,0.5,0.1,Expanding,0.7778,0.98,1,0,0.76
2024-02-21,2024-02-22,AWX.SI,AEM SGD,2.7822,2.7129,2.7525,2.802,2.7822,2.7822,2.7822,0,0.0,0.5,-0.1,Contracting,0.2222,0.08,0,1,0.66
2024-02-22,2024-02-23,AWX.SI,AEM SGD,2.802,2.7822,2.802,2.8317,2.7327,2.802,2.7327,0,-0.024735,0.6,0.1,Expanding,0.7143,0.08,1,1,0.64
2024-02-26,2024-02-27,AWX.SI,AEM SGD,2.7228,2.7228,2.7228,2.7525,2.703,2.7228,2.703,0,-0.007273,0.5,-0.1,Contracting,1.0,0.08,0,0,0.12
2024-03-04,2024-03-05,AWX.SI,AEM SGD,2.297,2.2772,2.2772,2.396,2.3168,2.297,2.3168,1,0.008621,0.3,0.0,Flat,0.8182,0.08,0,0,0.86
2024-03-07,2024-03-08,AWX.SI,AEM SGD,2.3069,2.2673,2.2772,2.3267,2.3069,2.3069,2.3069,0,0.0,0.3,-0.1,Contracting,0.2,0.08,0,0,0.42
2024-03-11,2024-03-12,AWX.SI,AEM SGD,2.297,2.297,2.2772,2.3267,2.2574,2.297,2.2574,0,-0.017241,0.4,0.0,Flat,1.0,0.08,0,0,0.14
2024-03-20,2024-03-21,AWX.SI,AEM SGD,2.1683,2.1386,2.1683,2.2574,2.2277,2.1683,2.2277,1,0.027397,0.3,0.0,Flat,0.4,0.18,0,1,0.16
2024-03-26,2024-03-27,AWX.SI,AEM SGD,2.1782,2.1683,2.1584,2.1881,2.1683,2.1782,2.1683,0,-0.004545,0.4,0.1,Expanding,0.75,0.18,0,0,0.08
2024-03-27,2024-03-28,AWX.SI,AEM SGD,2.1881,2.1683,2.1683,2.2079,2.1683,2.1881,2.1683,0,-0.00905,0.3,-0.1,Contracting,0.5,0.18,1,0,0.1
2024-04-03,2024-04-04,AWX.SI,AEM SGD,2.4257,2.3366,2.4059,2.4455,2.3861,2.4257,2.3861,0,-0.016327,0.3,0.0,Flat,0.55,0.06,1,1,0.98
2024-04-08,2024-04-09,AWX.SI,AEM SGD,2.3762,2.3366,2.3366,2.4554,2.4455,2.3762,2.4455,1,0.029167,0.3,0.0,Flat,0.2,0.06,0,0,0.22
2024-04-09,2024-04-11,AWX.SI,AEM SGD,2.4554,2.4455,2.4257,2.505,2.4752,2.4554,2.4752,1,0.008064,0.4,0.1,Expanding,0.9286,0.06,0,0,0.9
2024-04-17,2024-04-18,AWX.SI,AEM SGD,2.3663,2.3267,2.297,2.3762,2.3366,2.3663,2.3366,0,-0.012552,0.4,0.0,Flat,0.2,0.06,0,0,0.18
2024-04-25,2024-04-26,AWX.SI,AEM SGD,2.3465,2.3168,2.3168,2.3663,2.3465,2.3465,2.3465,0,0.0,0.4,-0.1,Contracting,0.25,0.06,0,0,0.06
2024-04-26,2024-04-29,AWX.SI,AEM SGD,2.3663,2.3465,2.3663,2.4752,2.4653,2.3663,2.4653,1,0.041841,0.5,0.1,Expanding,0.6,0.06,1,0,0.12
2024-05-21,2024-05-23,AWX.SI,AEM SGD,1.8515,1.8218,1.8218,1.9307,1.9208,1.8515,1.9208,1,0.037433,0.3,0.0,Flat,0.25,0.24,0,1,0.38
2024-05-24,2024-05-27,AWX.SI,AEM SGD,1.8911,1.8812,1.89,1.93,1.92,1.8911,1.92,1,0.015288,0.3,0.0,Flat,0.6667,0.24,0,1,0.22
2024-05-28,2024-05-29,AWX.SI,AEM SGD,1.94,1.92,1.91,1.97,1.94,1.94,1.94,0,0.0,0.4,0.0,Flat,0.5,0.12,1,1,0.22
2024-05-31,2024-06-03,AWX.SI,AEM SGD,1.9,1.83,1.85,1.94,1.94,1.9,1.94,1,0.021053,0.5,0.0,Flat,0.0,0.12,0,1,0.88
2024-06-03,2024-06-04,AWX.SI,AEM SGD,1.94,1.94,1.93,1.95,1.94,1.94,1.94,0,0.0,0.6,0.1,Expanding,1.0,0.12,1,0,0.78
2024-06-04,2024-06-05,AWX.SI,AEM SGD,1.95,1.94,1.95,1.98,1.95,1.95,1.95,0,0.0,0.5,-0.1,Contracting,0.75,0.12,1,0,0.12
2024-06-05,2024-06-06,AWX.SI,AEM SGD,1.98,1.95,1.98,2.0,1.94,1.98,1.94,0,-0.020202,0.6,0.1,Expanding,0.25,0.12,1,0,0.32
2024-06-10,2024-06-11,AWX.SI,AEM SGD,1.97,1.92,1.92,2.01,1.99,1.97,1.99,1,0.010152,0.5,-0.1,Contracting,0.2857,0.26,0,1,0.52
2024-06-25,2024-06-26,AWX.SI,AEM SGD,1.87,1.85,1.85,1.88,1.86,1.87,1.86,0,-0.005348,0.2,0.0,Flat,0.3333,0.26,0,0,0.08
2024-07-02,2024-07-03,AWX.SI,AEM SGD,1.8,1.77,1.78,1.85,1.8,1.8,1.8,0,0.0,0.3,0.0,Flat,0.0,0.26,0,0,0.12
2024-07-05,2024-07-08,AWX.SI,AEM SGD,1.81,1.81,1.8,1.87,1.82,1.81,1.82,1,0.005525,0.4,0.1,Expanding,1.0,0.26,0,0,0.02
2024-07-11,2024-07-12,AWX.SI,AEM SGD,1.9,1.87,1.88,1.92,1.88,1.9,1.88,0,-0.010526,0.6,0.0,Flat,0.25,0.72,0,1,0.18
2024-07-16,2024-07-17,AWX.SI,AEM SGD,1.89,1.85,1.85,1.9,1.88,1.89,1.88,0,-0.005291,0.7,0.0,Flat,0.2,0.72,0,0,0.66
2024-07-25,2024-07-26,AWX.SI,AEM SGD,1.72,1.72,1.72,1.74,1.71,1.72,1.71,0,-0.005814,0.3,0.0,Flat,1.0,0.02,0,1,0.62
2024-07-31,2024-08-01,AWX.SI,AEM SGD,1.69,1.68,1.69,1.71,1.66,1.69,1.66,0,-0.017752,0.1,-0.1,Contracting,0.8333,0.02,0,0,0.84
2024-08-06,2024-08-07,AWX.SI,AEM SGD,1.43,1.39,1.37,1.5,1.49,1.43,1.49,1,0.041958,0.1,0.0,Flat,0.6,0.14,0,1,0.98
2024-08-08,2024-08-12,AWX.SI,AEM SGD,1.48,1.45,1.46,1.49,1.42,1.48,1.42,0,-0.040541,0.2,0.0,Flat,0.5,0.14,0,1,0.58
2024-08-12,2024-08-13,AWX.SI,AEM SGD,1.49,1.42,1.43,1.51,1.5,1.49,1.5,1,0.006711,0.2,0.0,Flat,0.125,0.24,0,1,0.82
2024-08-21,2024-08-22,AWX.SI,AEM SGD,1.21,1.21,1.21,1.34,1.31,1.21,1.31,1,0.082645,0.2,0.0,Flat,1.0,0.08,0,1,0.74
2024-08-23,2024-08-26,AWX.SI,AEM SGD,1.3,1.27,1.28,1.31,1.29,1.3,1.29,0,-0.007692,0.2,0.0,Flat,0.5,0.08,0,1,0.6
2024-08-29,2024-08-30,AWX.SI,AEM SGD,1.29,1.28,1.28,1.31,1.27,1.29,1.27,0,-0.015504,0.3,0.0,Flat,0.8,0.08,0,0,0.48
2024-08-30,2024-09-02,AWX.SI,AEM SGD,1.31,1.27,1.28,1.34,1.34,1.31,1.34,1,0.022901,0.3,0.0,Flat,0.0,0.08,1,0,0.26
2024-09-02,2024-09-03,AWX.SI,AEM SGD,1.34,1.34,1.34,1.38,1.36,1.34,1.36,1,0.014925,0.4,0.1,Expanding,1.0,0.14,1,1,0.4
2024-09-11,2024-09-12,AWX.SI,AEM SGD,1.26,1.23,1.26,1.29,1.28,1.26,1.28,1,0.015873,0.4,0.0,Flat,0.25,0.14,0,0,0.16
2024-09-13,2024-09-16,AWX.SI,AEM SGD,1.29,1.27,1.28,1.33,1.33,1.29,1.33,1,0.031008,0.5,0.0,Flat,0.5,0.14,0,0,0.46
